dev_os;temp;title;cam_vert;timestamp;id;comp_bar;pos_sat;pos_tech;pos_acc;Make and Model;cam_hoz;Azimuth;editor;Pitch;press;OS Version;Roll;Name;Tree type;Tree Species;Take photo;Grid reference;Other Known;geom
;;OBT Tree Survey;;2015-05-30T14:16:04.820Z;_cpozpx2ka;;;;-1;MOTOROLA XT1068;;-16.344.452.804.581.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-46.982.361.205.997.700;;5.0.2;11.447.167.383.830.500;Hahn (8);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (8)/1432995356869.jpg'>;Xxxx;;-3.8520111999999798,52.62087409999982
;;OBT Tree Survey;;2015-05-30T14:18:09.290Z;_whtoun4rv;;;;-1;MOTOROLA XT1068;;-38.282.858.543.179.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-12.292.391.340.788.500;;5.0.2;7.409.437.876.727.660;Hahn (7);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (7)/1432995469167.jpg'>;Xxxx;;-3.85217730000004,52.6208974
;;OBT Tree Survey;;2015-05-30T14:19:33.039Z;_js5kh2am1;;;;-1;MOTOROLA XT1068;;10.350.736.753.162.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.826.679.393.825.130;;5.0.2;10.226.857.612.185.700;Hahn (6);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (6)/1432995550273.jpg'>;Xxxx;;-3.852161199999977,52.621027600000104
;;OBT Tree Survey;;2015-05-30T14:21:02.904Z;_syfg97iho;;;;-1;MOTOROLA XT1068;;1.736.818.614.606.410;35cf4469-162e-4f6d-8eae-ed886121088d.json;-33.730.660.404.770.700;;5.0.2;-7.044.317.308.039.940;Hahn (5);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (5)/1432995649677.jpg'>;Xxxx;;-3.8520069000000277,52.62088989999975
;;OBT Tree Survey;;2015-05-30T14:22:17.092Z;_efjqacxw8;;;;-1;MOTOROLA XT1068;;-0.7718183664831696;35cf4469-162e-4f6d-8eae-ed886121088d.json;-36.378.711.085.606.300;;5.0.2;-5.337.896.569.862.980;Hahn (4);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (4)/1432995727765.jpg'>;Xxxx;;-3.852313199999995,52.62088249999982
;;OBT Tree Survey;;2015-05-30T14:23:18.464Z;_emx21qtkj;;;;-1;MOTOROLA XT1068;;-16.443.602.562.649.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-448.217.913.715.097;;5.0.2;19.360.213.891.083.400;Hahn (3);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (3)/1432995791395.jpg'>;Xxxx;;-3.852492699999961,52.62085510000016
;;OBT Tree Survey;;2015-05-30T14:24:25.322Z;_g67b91rao;;;;-1;MOTOROLA XT1068;;-48.606.860.228.382.700;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.294.159.822.218.210;;5.0.2;32.704.879.543.329.800;Hahn (2);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (2)/1432995857804.jpg'>;Xxxx;;-3.8524987999999936,52.620862699999904
;;OBT Tree Survey;;2015-05-30T14:25:11.437Z;_bcilnj9io;;;;-1;MOTOROLA XT1068;;-9.761.108.720.229.840;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.574.160.411.839.170;;5.0.2;-16.785.167.473.748.100;Hahn (1);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (1)/1432995902773.jpg'>;Xxxx;;-3.8526887999999704,52.62098299999992
;;OBT Tree Survey;;2015-05-30T14:26:19.197Z;_m9qdzxcnj;;;;-1;MOTOROLA XT1068;;-7.964.645.342.092.510;35cf4469-162e-4f6d-8eae-ed886121088d.json;-24.529.961.875.751.300;;5.0.2;-24.123.647.582.405.500;Hahn;Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn/1432995969611.jpg'>;Xxxx;;-3.852768400000045,52.62094249999998
;;OBT Tree Survey;;2015-05-30T20:42:38.493Z;_rdbabqzlh;;;;-1;MOTOROLA XT1068;;-11.250.258.664.965.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-20.586.096.243.317.300;;5.0.2;13.334.198.387.343.300;hahn;Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn/1433018541016.jpg'>;724062;;-3.8867304000000003,52.63875250000001
;;OBT Tree Survey;;2015-06-01T04:17:13.008Z;_g1jwe0lar;;;;-1;MOTOROLA XT1068;;16.909.723.358.405.300;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.800.548.597.762.520;;5.0.2;9.104.601.182.491.970;ibt (2);Coniferous;Other;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/ibt (2)/1433132226146.jpg'>;Placeholder;;-3.7993493000000225,52.71697090000009
;;OBT Tree Survey;;2015-06-02T14:11:13.390Z;_il8yh3wxs;;;;-1;SAMSUNG SM-T230;;;35cf4469-162e-4f6d-8eae-ed886121088d.json;;;4.4.2;;BMS tenzing (4);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS tenzing (4)/1433254143621.jpg'>;Near Welsh coast;;-2.421976,53.825563999999986
;;OBT Tree Survey;;2015-06-02T14:13:57.580Z;_13pbtm0vm;;;;-1;SAMSUNG SM-T230;;;35cf4469-162e-4f6d-8eae-ed886121088d.json;;;4.4.2;;bms;Deciduous;Hazel;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/bms/1433254357215.jpg'>;Forest;;-4.073511999999995,52.601227099999896
;;OBT Tree Survey;;2015-06-02T14:19:13.510Z;_cyieg085o;;;;-1;MOTOROLA XT1068;;883.141.342.324.006;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.921.723.325.337.170;;5.0.2;17.431.933.667.625.600;BMS tenzing (2);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS tenzing (2)/1433254731092.jpg'>;;;-4.0723072,52.60149650000002
;;OBT Tree Survey;;2015-06-02T14:25:07.945Z;_942qxcovo;;;;-1;MOTOROLA XT1068;;-9.710.202.637.326.820;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.017.638.705.504.700;;5.0.2;-2.240.257.224.647.750;BMS tenzing (1);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS tenzing (1)/1433255098058.jpg'>;;;-4.072143500000015,52.600545900000206
;;OBT Tree Survey;;2015-06-02T14:25:47.808Z;_x482yvsb4;;;;-1;SAMSUNG SM-T230;;;35cf4469-162e-4f6d-8eae-ed886121088d.json;;;4.4.2;;BMS Tenzing (3);Coniferous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS Tenzing (3)/1433255140948.jpg'>;;;-4.073400800000019,52.601066999999965
;;OBT Tree Survey;;2015-06-02T14:39:07.307Z;_h9om7wlle;;;;-1;SAMSUNG SM-T230;;;35cf4469-162e-4f6d-8eae-ed886121088d.json;;;4.4.2;;BMS Tenzing (2);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS Tenzing (2)/1433255928876.jpg'>;;;-4.073400799999957,52.601066999999745
;;OBT Tree Survey;;2015-06-02T14:39:41.092Z;_1qg584hc4;;;;-1;SAMSUNG SM-T230;;;35cf4469-162e-4f6d-8eae-ed886121088d.json;;;4.4.2;;BMS Tenzing (1);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS Tenzing (1)/1433255969738.jpg'>;;;-4.070792099999987,52.60012860000008
;;OBT Tree Survey;;2015-06-03T11:19:53.708Z;_nwq0aunu5;;;;-1;MOTOROLA XT1068;;17.934.892.405.651.400;35cf4469-162e-4f6d-8eae-ed886121088d.json;-25.030.565.223.041.700;;5.0.2;1.310.920.768.721.480;hahn (26);Deciduous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (26)/1433330341863.jpg'>;Xxxxxx;;-3.8534405000000005,52.6212663
;;OBT Tree Survey;;2015-06-03T11:19:53.708Z;_nwq0aunu5;;;;-1;MOTOROLA XT1068;;17.934.892.405.651.400;35cf4469-162e-4f6d-8eae-ed886121088d.json;-25.030.565.223.041.700;;5.0.2;1.310.920.768.721.480;hahn (29);Deciduous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (29)/1433330341863.jpg'>;Xxxxxx;;-3.8534405000000005,52.6212663
;;OBT Tree Survey;;2015-06-03T11:22:25.544Z;_2jwa01pe3;;;;-1;MOTOROLA XT1068;;1.472.493.845.425.280;35cf4469-162e-4f6d-8eae-ed886121088d.json;-14.178.751.278.215.300;;5.0.2;18.847.681.618.407.500;hahb (2);Deciduous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahb (2)/1433330520117.jpg'>;Xxxx;;-3.8536594999999783,52.62132100000007
;;OBT Tree Survey;;2015-06-03T11:22:25.544Z;_2jwa01pe3;;;;-1;MOTOROLA XT1068;;1.472.493.845.425.280;35cf4469-162e-4f6d-8eae-ed886121088d.json;-14.178.751.278.215.300;;5.0.2;18.847.681.618.407.500;hahb (1);Deciduous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahb (1)/1433330520117.jpg'>;Xxxx;;-3.8536594999999783,52.62132100000007
;;OBT Tree Survey;;2015-06-03T11:23:28.415Z;_ifp87vvax;;;;-1;MOTOROLA XT1068;;1.314.005.179.697.820;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.619.044.600.279.040;;5.0.2;-2.974.487.960.894.770;hahn (28);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (28)/1433330592239.jpg'>;Xxxx;;-3.8533292999999897,52.6212942000002
;;OBT Tree Survey;;2015-06-03T11:23:28.415Z;_ifp87vvax;;;;-1;MOTOROLA XT1068;;1.314.005.179.697.820;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.619.044.600.279.040;;5.0.2;-2.974.487.960.894.770;hahn (23);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (23)/1433330592239.jpg'>;Xxxx;;-3.8533292999999897,52.6212942000002
;;OBT Tree Survey;;2015-06-03T11:34:21.328Z;_6929tcxwy;;;;-1;MOTOROLA XT1068;;-15.905.908.214.580.400;35cf4469-162e-4f6d-8eae-ed886121088d.json;-39.476.321.402.517.600;;5.0.2;-13.511.511.805.744.100;Hahn (43);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (43)/1433331242599.jpg'>;Xxxx;;-3.8536402,52.62097670000026
;;OBT Tree Survey;;2015-06-03T11:34:21.328Z;_6929tcxwy;;;;-1;MOTOROLA XT1068;;-15.905.908.214.580.400;35cf4469-162e-4f6d-8eae-ed886121088d.json;-39.476.321.402.517.600;;5.0.2;-13.511.511.805.744.100;Hahn (45);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (45)/1433331242599.jpg'>;Xxxx;;-3.8536402,52.62097670000026
;;OBT Tree Survey;;2015-06-03T12:12:48.151Z;_4vqkla4rz;;;;-1;MOTOROLA XT1068;;-648.075.191.094.248;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.944.045.949.428.040;;5.0.2;14.316.759.519.263.700;hahn (46);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (46)/1433333529270.jpg'>;;;-3.8534505,52.621314899999994
;;OBT Tree Survey;;2015-06-03T12:14:13.209Z;_ir3a2jxay;;;;-1;MOTOROLA XT1068;;10.945.338.529.848.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.452.079.259.980.240;;5.0.2;3.182.744.526.801.960;hahn (22);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (22)/1433333615444.jpg'>;Xxxx;;-3.8529502,52.6209357
;;OBT Tree Survey;;2015-06-03T12:14:13.209Z;_ir3a2jxay;;;;-1;MOTOROLA XT1068;;10.945.338.529.848.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.452.079.259.980.240;;5.0.2;3.182.744.526.801.960;hahn (27);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (27)/1433333615444.jpg'>;Xxxx;;-3.8529502,52.6209357
;;OBT Tree Survey;;2015-06-03T12:14:39.888Z;_h63cjuztm;;;;-1;MOTOROLA XT1068;;-12.553.618.585.030.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-45.200.105.304.352.900;;5.0.2;30.636.115.562.136.300;hahn (45);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (45)/1433333649344.jpg'>;;;-3.8534007999999598,52.621348699999736
;;OBT Tree Survey;;2015-06-03T12:14:39.888Z;_h63cjuztm;;;;-1;MOTOROLA XT1068;;-12.553.618.585.030.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-45.200.105.304.352.900;;5.0.2;30.636.115.562.136.300;hahn (41);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (41)/1433333649344.jpg'>;;;-3.8534007999999598,52.621348699999736
;;OBT Tree Survey;;2015-06-03T12:14:39.888Z;_h63cjuztm;;;;-1;MOTOROLA XT1068;;-12.553.618.585.030.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-45.200.105.304.352.900;;5.0.2;30.636.115.562.136.300;hahn (40);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (40)/1433333649344.jpg'>;;;-3.8534007999999598,52.621348699999736
;;OBT Tree Survey;;2015-06-03T12:18:52.898Z;_6lnjowsmv;;;;-1;MOTOROLA XT1068;;-4.659.572.127.255.620;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.006.862.741.352.360;;5.0.2;-9.352.980.157.885.840;Hahn (44);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (44)/1433333925699.jpg'>;XXXX;;-3.8522058000000143,52.62100580000011
;;OBT Tree Survey;;2015-06-03T12:18:52.898Z;_6lnjowsmv;;;;-1;MOTOROLA XT1068;;-4.659.572.127.255.620;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.006.862.741.352.360;;5.0.2;-9.352.980.157.885.840;Hahn (40);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (40)/1433333925699.jpg'>;XXXX;;-3.8522058000000143,52.62100580000011
;;OBT Tree Survey;;2015-06-03T12:20:18.782Z;_ptmcq0sr5;;;;-1;MOTOROLA XT1068;;-2.789.459.160.807.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-10.350.436.224.838.700;;5.0.2;19.992.463.158.210.300;hahn (25);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (25)/1433333983370.jpg'>;Xxxx;;-3.8525507999999693,52.62081700000019
;;OBT Tree Survey;;2015-06-03T12:20:18.782Z;_ptmcq0sr5;;;;-1;MOTOROLA XT1068;;-2.789.459.160.807.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-10.350.436.224.838.700;;5.0.2;19.992.463.158.210.300;hahn (20);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (20)/1433333983370.jpg'>;Xxxx;;-3.8525507999999693,52.62081700000019
;;OBT Tree Survey;;2015-06-03T12:23:06.925Z;_iwgivxevb;;;;-1;MOTOROLA XT1068;;-15.802.770.693.254.600;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.845.060.940.583.490;;5.0.2;15.435.246.751.752.600;hahn (19);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (19)/1433334148543.jpg'>;xxxx;;-3.8520568999999583,52.62058489999994
;;OBT Tree Survey;;2015-06-03T12:23:06.925Z;_iwgivxevb;;;;-1;MOTOROLA XT1068;;-15.802.770.693.254.600;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.845.060.940.583.490;;5.0.2;15.435.246.751.752.600;hahn (24);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (24)/1433334148543.jpg'>;xxxx;;-3.8520568999999583,52.62058489999994
;;OBT Tree Survey;;2015-06-03T12:26:12.308Z;_4pdudj3gw;;;;-1;MOTOROLA XT1068;;-4.450.659.863.188.110;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.420.346.117.613.760;;5.0.2;18.636.338.490.014.400;Hahn (39);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (39)/1433334330440.jpg'>;xxx;;-3.8520095000000105,52.6205834999999
;;OBT Tree Survey;;2015-06-03T12:27:14.354Z;_95u4gk1af;;;;-1;MOTOROLA XT1068;;-7.257.313.683.721.660;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.591.020.933.650.790;;5.0.2;-39.793.826.161.180.200;hahn (42);;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (42)/1433334412579.jpg'>;;;-3.8526083999999865,52.62078440000002
;;OBT Tree Survey;;2015-06-03T12:27:14.354Z;_95u4gk1af;;;;-1;MOTOROLA XT1068;;-7.257.313.683.721.660;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.591.020.933.650.790;;5.0.2;-39.793.826.161.180.200;hahn (37);;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (37)/1433334412579.jpg'>;;;-3.8526083999999865,52.62078440000002
;;OBT Tree Survey;;2015-06-03T12:27:14.354Z;_95u4gk1af;;;;-1;MOTOROLA XT1068;;-7.257.313.683.721.660;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.591.020.933.650.790;;5.0.2;-39.793.826.161.180.200;hahn (39);;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (39)/1433334412579.jpg'>;;;-3.8526083999999865,52.62078440000002
;;OBT Tree Survey;;2015-06-03T12:27:14.354Z;_95u4gk1af;;;;-1;MOTOROLA XT1068;;-7.257.313.683.721.660;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.591.020.933.650.790;;5.0.2;-39.793.826.161.180.200;hahn (44);;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (44)/1433334412579.jpg'>;;;-3.8526083999999865,52.62078440000002
;;OBT Tree Survey;;2015-06-03T12:27:14.354Z;_95u4gk1af;;;;-1;MOTOROLA XT1068;;-7.257.313.683.721.660;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.591.020.933.650.790;;5.0.2;-39.793.826.161.180.200;hahn (34);;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (34)/1433334412579.jpg'>;;;-3.8526083999999865,52.62078440000002
;;OBT Tree Survey;;2015-06-03T12:27:46.387Z;_bm7sog8m2;;;;-1;MOTOROLA XT1068;;-3.773.286.780.554.760;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.911.563.818.637.650;;5.0.2;-20.989.977.281.771.200;Hahan;Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahan/1433334441400.jpg'>;XXXX;;-3.8519024000000313,52.62061480000023
;;OBT Tree Survey;;2015-06-03T12:27:46.387Z;_bm7sog8m2;;;;-1;MOTOROLA XT1068;;-3.773.286.780.554.760;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.911.563.818.637.650;;5.0.2;-20.989.977.281.771.200;Hahan (1);Deciduous;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahan (1)/1433334441400.jpg'>;XXXX;;-3.8519024000000313,52.62061480000023
;;OBT Tree Survey;;2015-06-03T12:29:33.196Z;_gh2a1r1uv;;;;-1;MOTOROLA XT1068;;-13.811.102.856.515.800;35cf4469-162e-4f6d-8eae-ed886121088d.json;-33.850.113.583.165.100;;5.0.2;-14.167.055.433.035.300;Hahn (36);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (36)/1433334559583.jpg'>;Xxxx;;-3.851709900000017,52.62066120000013
;;OBT Tree Survey;;2015-06-03T12:29:48.974Z;_sqkh3s3a1;;;;-1;MOTOROLA XT1068;;10.932.811.279.891.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-32.990.213.257.228.000;;5.0.2;0;hahn (43);;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (43)/1433334561099.jpg'>;;;-3.8526439999999726,52.620829599999794
;;OBT Tree Survey;;2015-06-03T12:29:48.974Z;_sqkh3s3a1;;;;-1;MOTOROLA XT1068;;10.932.811.279.891.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-32.990.213.257.228.000;;5.0.2;0;hahn (33);;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (33)/1433334561099.jpg'>;;;-3.8526439999999726,52.620829599999794
;;OBT Tree Survey;;2015-06-03T12:29:48.974Z;_sqkh3s3a1;;;;-1;MOTOROLA XT1068;;10.932.811.279.891.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-32.990.213.257.228.000;;5.0.2;0;hahn (36);;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (36)/1433334561099.jpg'>;;;-3.8526439999999726,52.620829599999794
;;OBT Tree Survey;;2015-06-03T12:29:48.974Z;_sqkh3s3a1;;;;-1;MOTOROLA XT1068;;10.932.811.279.891.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-32.990.213.257.228.000;;5.0.2;0;hahn (38);;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (38)/1433334561099.jpg'>;;;-3.8526439999999726,52.620829599999794
;;OBT Tree Survey;;2015-06-03T12:29:48.974Z;_sqkh3s3a1;;;;-1;MOTOROLA XT1068;;10.932.811.279.891.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-32.990.213.257.228.000;;5.0.2;0;hahn (31);;Birch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (31)/1433334561099.jpg'>;;;-3.8526439999999726,52.620829599999794
;;OBT Tree Survey;;2015-06-03T12:32:01.067Z;_gu8piuzr0;;;;-1;MOTOROLA XT1068;;-4.277.481.782.820.270;35cf4469-162e-4f6d-8eae-ed886121088d.json;-789.143.254.437.915;;5.0.2;-4.456.921.439.109.720;Hahn (37);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (37)/1433334698319.jpg'>;xxx;;-3.8517130000000224,52.62072369999993
;;OBT Tree Survey;;2015-06-03T12:33:18.339Z;_u7qw4kmbj;;;;-1;MOTOROLA XT1068;;2.073.443.941.435.350;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.381.770.033.864.460;;5.0.2;1.038.885.774.646.730;hahn (32);Coniferous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (32)/1433334792616.jpg'>;;;-3.8526439999999726,52.620829599999794
;;OBT Tree Survey;;2015-06-03T12:33:18.339Z;_u7qw4kmbj;;;;-1;MOTOROLA XT1068;;2.073.443.941.435.350;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.381.770.033.864.460;;5.0.2;1.038.885.774.646.730;hahn (30);Coniferous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (30)/1433334792616.jpg'>;;;-3.8526439999999726,52.620829599999794
;;OBT Tree Survey;;2015-06-03T12:33:18.339Z;_u7qw4kmbj;;;;-1;MOTOROLA XT1068;;2.073.443.941.435.350;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.381.770.033.864.460;;5.0.2;1.038.885.774.646.730;hahn (35);Coniferous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (35)/1433334792616.jpg'>;;;-3.8526439999999726,52.620829599999794
